COD_PERSONA,prob_0,prob_1,y,pc1,pc2
36719,0.48143841200483894,0.518561587995161,-3.9483843875098037,-3.9483843875098037,-21.36859652508454
37521,0.4658410611199143,0.5341589388800857,-38.5180050787296,-38.5180050787296,-5.538448642137018
26436,0.48143841200483894,0.518561587995161,71.17090996265587,71.17090996265587,-54.7810824266055
8159,0.42418464829926794,0.5758153517007321,166.66723208303813,166.66723208303813,-1.676773007390257
41132,0.48668817573865975,0.5133118242613403,-69.75107043215924,-69.75107043215924,8.383118196640975
22967,0.4658410611199143,0.5341589388800857,121.10289198522614,121.10289198522614,-78.27426783353614
26433,0.48143841200483894,0.518561587995161,125.70387788308527,125.70387788308527,-80.86260095723944
29151,0.43953492588948107,0.5604650741105189,96.94320431479058,96.94320431479058,-67.28665611458422
33099,0.48143841200483894,0.518561587995161,64.76380191639385,64.76380191639385,-53.004173532250725
37042,0.931959272226923,0.06804072777307697,-13.195162546842178,-13.195162546842178,-17.776685413388115
40862,0.48668817573865975,0.5133118242613403,-76.99109843221841,-76.99109843221841,18.024717035153085
36172,0.43953492588948107,0.5604650741105189,0.11336066662304868,0.11336066662304868,6.060686399229197
409,0.48143841200483894,0.518561587995161,124.07806515742277,124.07806515742277,-78.9624305085658
43910,0.48668817573865975,0.5133118242613403,-83.14754534105579,-83.14754534105579,14.716292734722817
19355,0.48143841200483894,0.518561587995161,123.51450866907568,123.51450866907568,-79.69605534600188
14514,0.43953492588948107,0.5604650741105189,208.4143080970503,208.4143080970503,105.51659362960508
2426,0.48143841200483894,0.518561587995161,120.77297654349124,120.77297654349124,-77.80332798083303
1753,0.48143841200483894,0.518561587995161,117.84086842748181,117.84086842748181,-77.14831843789305
32860,0.4658410611199143,0.5341589388800857,55.924937434347136,55.924937434347136,-48.94320341115166
100,0.48143841200483894,0.518561587995161,117.73469367211717,117.73469367211717,-77.34114481008238
28823,0.48143841200483894,0.518561587995161,58.06475176189036,58.06475176189036,-49.31074063930072
8092,0.48143841200483894,0.518561587995161,135.74114905203214,135.74114905203214,-84.274485333188
41212,0.43953492588948107,0.5604650741105189,-67.18118131822384,-67.18118131822384,7.336522182739635
32255,0.6782439678375232,0.32175603216247683,12.867164787581231,12.867164787581231,15.526393269810004
24740,0.48143841200483894,0.518561587995161,103.71180617457355,103.71180617457355,-70.70844553099558
39613,0.48143841200483894,0.518561587995161,-66.28166757793223,-66.28166757793223,6.723714363348514
1049,0.673639578441418,0.326360421558582,143.3871551902975,143.3871551902975,-20.77890364196453
33197,0.43953492588948107,0.5604650741105189,44.660235284363615,44.660235284363615,-43.59205577994418
37870,0.673639578441418,0.326360421558582,-40.96802122676568,-40.96802122676568,-4.4923535558653
42211,0.44471962392852027,0.5552803760714797,-82.6356142249589,-82.6356142249589,14.484561732233177
37031,0.931959272226923,0.06804072777307697,-13.076765513071907,-13.076765513071907,-17.827898938161756
40685,0.48143841200483894,0.518561587995161,-73.41432636427407,-73.41432636427407,10.152140480230926
10039,0.42418464829926794,0.5758153517007321,118.68506097306488,118.68506097306488,-77.53377563239333
1820,0.5884629064182426,0.4115370935817574,117.7263168359172,117.7263168359172,-77.39579523147201
23859,0.43953492588948107,0.5604650741105189,108.63465554882595,108.63465554882595,-72.09893485688299
39620,0.6782439678375232,0.32175603216247683,-58.128626210999336,-58.128626210999336,2.865787323894758
1230,0.43953492588948107,0.5604650741105189,117.9403764688591,117.9403764688591,-77.4621159928429
20484,0.48143841200483894,0.518561587995161,125.88692134012456,125.88692134012456,-80.99053124379678
37305,0.48143841200483894,0.518561587995161,-27.118335677056702,-27.118335677056702,-11.142220718611261
